MPN,Manufacturer,ADC Channels,ADC Resolution,CAN,Core Architecture,Data Bus Width,Device Core,Ethernet,Family,Family Name,I2C,I2S,Instruction Set Architecture,Interface Type,Maximum CPU Frequency,Maximum Clock Rate,Maximum Operating Supply Voltage,Maximum Operating Temperature,Minimum Operating Supply Voltage,Minimum Operating Temperature,Mounting,Number of ADCs,Number of Programmable I/Os,Number of Timers,Operating Supply Voltage,PACKAGE_DIMENSION_H,PACKAGE_DIMENSION_L,PACKAGE_DIMENSION_W,PCB,Pin count,Program Memory Size,Program Memory Type,RAM Size,SPI,Supplier_Package,Temperature Flag,Typical Operating Supply Voltage,UART,USART,USB
21789,23,0.17504998756055173,0.32714664453498676,0.6929401483164304,ARM,0.6549669107908276,ARM Cortex M3,-0.3323113569303488,STM32F205RF,STM32F,0.7844504602859611,1.5801457186076928,RISC,CAN/I2C/I2S/SPI/UART/USART/USB,0.7202703717580466,0.7202340023231395,-0.7167264115130249,-0.6877328929201212,-1.0019167085588148,-0.32214192765191607,Surface Mount,Triple,-0.22488620963228267,2.2842363761473092,-0.9249118247573919,0.08573880342504497,-0.3441560022088571,-0.31089132936650654,-0.3618907916011131,-0.3618907916011131,0.3898694540891979,Flash,0.18470024532475288,0.5821601713196259,LQFP,Opr,-0.927539214449274,0.1991561773521002,1.997066640059837,2.9552259388140394
4218,24,-0.6628771812333657,0.32714664453498676,-0.6438662206807385,ARM,0.6549669107908276,ARM Cortex M3,-0.3323113569303488,EFM32LG232F256G,EFM32,0.1887907900893539,-0.4065394061475348,RISC,I2C/UART/USART/USB,-0.37437266560966015,-0.3744441260136162,-0.565644820179016,-0.6877328929201212,-0.80801281780161,-0.32214192765191607,Surface Mount,Single,-0.16476587401666062,-0.18698673655550482,-0.9249118247573919,-0.8316482669703009,-0.3441560022088571,-0.31089132936650654,-0.3618907916011131,-0.3618907916011131,-0.24781073791411273,Flash,-0.28544401906240663,-0.9751894556854735,TQFP,Opr,-0.927539214449274,1.1764732390721073,1.3672347253956973,1.1316571492720788
16302,20,-0.8723589734318451,0.32714664453498676,-0.6438662206807385,RX,0.6549669107908276,RX,-0.3323113569303488,R5F56517,Not Mentioned,0.7844504602859611,-0.4065394061475348,RISC,I2C/SCI/SPI/USB,0.7202703717580466,0.7202340023231395,-0.7167264115130249,-0.6877328929201212,-0.03239725477279065,-0.32214192765191607,Surface Mount,Dual,-0.4954277199025819,0.6367543010121,-0.9249118247573919,0.08573880342504497,-0.3441560022088571,-0.31089132936650654,-0.3618907916011131,-0.3618907916011131,0.3898694540891979,Flash,0.7676791331648307,0.5821601713196259,LFQFP,Opr,-0.927539214449274,-0.7781608843679068,-0.5222610185967211,1.1316571492720788
5849,27,0.0,0.0,-0.6438662206807385,ARM,0.6549669107908276,ARM Cortex M3,-0.3323113569303488,LM3S1620,Stellaris,-0.40686888010725325,-0.4065394061475348,RISC,I2C/SSI/UART,-0.7240503025465664,-0.7241329725656354,-0.7167264115130249,-0.6877328929201212,0.29077589648921714,-0.32214192765191607,Surface Mount,Not Mentioned,-0.19482604182447166,-0.18698673655550482,-0.9249118247573919,0.20041218722446302,0.47195828818279806,0.493396195893295,0.4120689487873058,0.4120689487873058,-0.4072307859149404,Flash,-0.28544401906240663,-0.9751894556854735,LQFP,Opr,-0.927539214449274,0.1991561773521002,-0.5222610185967211,-0.6919116402698817
15347,20,-0.03443180463792764,0.32714664453498676,-0.6438662206807385,RX,0.6549669107908276,RX,-0.3323113569303488,R5F52104,Not Mentioned,-0.40686888010725325,-0.4065394061475348,CISC,I2C/SCI/SPI,-0.34396591457166825,-0.3440364002264841,0.7185487061600608,0.5509478073154576,-1.1958205993160196,-0.32214192765191607,Surface Mount,Single,0.1658959718692606,0.08759360930036343,1.0186706188986463,0.08573880342504497,0.43309570292607114,0.4550967899285608,-0.017908684761815792,-0.017908684761815792,-0.4470857979151473,Flash,-0.36066710136435215,-0.45607291335044037,LQFP,Opr,1.025958285142546,-0.7781608843679068,-0.5222610185967211,-0.6919116402698817
18842,9,1.0129771563544692,0.32714664453498676,-0.6438662206807385,ARM,0.6549669107908276,ARM Cortex M4F,2.6293882315160997,S6E2GK8HHA,Not Mentioned,-0.40686888010725325,0.5868031562300791,RISC,Ethernet/I2C/I2S/SPI/UART,1.6324729028978022,1.6324657759371026,0.7185487061600608,1.7896285075510363,-0.03239725477279065,-0.32214192765191607,Surface Mount,Triple,1.8793255369144888,-0.7361474282672413,1.0186706188986463,0.08573880342504497,1.5989732606284635,1.6040789688711616,1.3580197425953735,1.3580197425953735,0.7087095500908532,Flash,0.4667868039570486,-0.45607291335044037,LQFP,Opr,1.025958285142546,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
12405,16,-0.6628771812333657,2.764902926660852,-0.6438662206807385,S08,-1.535025809011061,S08,-0.3323113569303488,MC9S08LH36,S08,-0.40686888010725325,-0.4065394061475348,CISC,I2C/SCI/SPI,-0.49599966976162757,-0.4960750291621446,-0.7167264115130249,-0.6877328929201212,-1.0019167085588148,-0.32214192765191607,Surface Mount,Single,-0.6457285589416369,-1.0107277741231095,-0.9249118247573919,0.20041218722446302,-0.3441560022088571,-0.31089132936650654,-0.3618907916011131,-0.3618907916011131,-0.5218139454155353,Flash,-0.4170844130908113,-0.45607291335044037,LQFP,Opr,-0.927539214449274,-0.7781608843679068,-0.5222610185967211,-0.6919116402698817
7773,16,-0.6628771812333657,-0.8917314965279457,-0.6438662206807385,ARM,0.6549669107908276,ARM Cortex M0,-0.3323113569303488,LPC1114,LPC1100,-0.40686888010725325,-0.4065394061475348,RISC,I2C/SPI/UART,-0.34396591457166825,-0.3440364002264841,-0.7167264115130249,-0.6877328929201212,-1.0019167085588148,-0.32214192765191607,Surface Mount,Single,-0.9162700692119362,-0.46156708241137306,-0.9249118247573919,-1.2215377718883231,-0.9270947810600533,-0.885382418837807,-1.0498550052797078,-1.0498550052797078,-0.5267958219155612,Flash,-0.4170844130908113,-0.45607291335044037,HVQFN EP,Opr,-0.927539214449274,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
4397,24,-0.6628771812333657,0.32714664453498676,-0.6438662206807385,ARM,0.6549669107908276,ARM Cortex M4,-0.3323113569303488,EFM32WG332F256,EFM32,0.1887907900893539,-0.4065394061475348,RISC,I2C/UART/USART/USB,-0.37437266560966015,-0.3744441260136162,-0.565644820179016,-0.6877328929201212,-0.80801281780161,-0.32214192765191607,Surface Mount,Single,-0.2549463774400937,-0.46156708241137306,-0.9249118247573919,-0.8316482669703009,-0.3441560022088571,-0.31089132936650654,-0.3618907916011131,-0.3618907916011131,-0.24781073791411273,Flash,-0.28544401906240663,-0.9751894556854735,TQFP,Opr,-0.927539214449274,0.1991561773521002,1.3672347253956973,1.1316571492720788
27993,31,0.0,0.0,-0.6438662206807385,Not Mentioned,-1.535025809011061,Z8,-0.3323113569303488,ZGP323L,Z8GP,-1.0025285503038603,-0.4065394061475348,CISC,Not Mentioned,-0.9825076863694973,-0.9825986417562582,-0.7167264115130249,1.7896285075510363,-0.7864679410508095,-0.32214192765191607,Surface Mount,Not Mentioned,-0.796029397980692,-1.0107277741231095,-0.9249118247573919,2.4709451864529446,0.22906713032815235,-0.770484200943547,-1.3078415854091807,-1.3078415854091807,-0.5616689574157422,EPROM,-0.434802056804386,-0.9751894556854735,SOIC,Opr,-0.927539214449274,-0.7781608843679068,-0.5222610185967211,-0.6919116402698817
24006,23,-0.45339538903488635,0.32714664453498676,-0.6438662206807385,ARM,0.6549669107908276,ARM Cortex M4,-0.3323113569303488,STM32L412K8,STM32L,0.1887907900893539,-0.4065394061475348,RISC,I2C/SPI/UART/USART/USB,0.11213535099820954,0.11207948658049745,-0.7167264115130249,-0.6877328929201212,-1.0988686539374173,-0.32214192765191607,Surface Mount,Dual,-0.9763904048275582,0.6367543010121,-0.9249118247573919,-1.8637087211650651,-1.3157206336275173,-1.2683764784853406,-1.0498550052797078,-1.0498550052797078,-0.4869408099153542,Flash,-0.2478324779114339,-0.45607291335044037,UFQFPN EP,Opr,-0.927539214449274,-0.28950235350790327,0.7374028107315578,1.1316571492720788
9918,20,-0.6628771812333657,-0.8917314965279457,-0.6438662206807385,Not Mentioned,-1.535025809011061,740,-0.3323113569303488,M38C28M2A,740,-1.0025285503038603,-0.4065394061475348,CISC,UART,-0.9521009353315053,-0.9521909159691261,0.7185487061600608,-0.6877328929201212,1.9066416527992571,1.9607485583984452,Surface Mount,Single,-0.22488620963228267,0.08759360930036343,1.0186706188986463,0.08573880342504497,-0.3441560022088571,-0.31089132936650654,-0.3618907916011131,-0.3618907916011131,-0.5566870809157163,ROM,-0.4288380197004903,-0.9751894556854735,LQFP,Opr,1.025958285142546,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
28185,20,1.0129771563544692,-0.8917314965279457,-0.6438662206807385,Not Mentioned,0.6549669107908276,V850ES,-0.3323113569303488,uPD70F3238,V850ES,-1.0025285503038603,-0.4065394061475348,RISC,SIO/UART,-0.8000671801415461,-0.8001522870334656,0.7185487061600608,-0.6877328929201212,0.8293978152592305,-0.32214192765191607,Surface Mount,Single,2.0897467115691657,0.6367543010121,1.0186706188986463,0.08573880342504497,1.5989732606284635,1.6040789688711616,1.3580197425953735,1.3580197425953735,-0.09835444291333681,Flash,-0.34186133078886577,-0.9751894556854735,LQFP,Opr,1.025958285142546,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
3205,9,1.0129771563544692,0.32714664453498676,-0.6438662206807385,ARM,0.6549669107908276,ARM Cortex M0,-0.3323113569303488,CY8C4247AZS,CY8Cxxx,1.380110130482568,-0.4065394061475348,RISC,I2C/SPI/UART,-0.37437266560966015,-0.3744441260136162,0.7185487061600608,0.5509478073154576,-1.0988686539374173,-0.32214192765191607,Surface Mount,Single,-0.22488620963228267,0.6367543010121,1.0186706188986463,0.08573880342504497,-0.3441560022088571,-0.31089132936650654,-0.3618907916011131,-0.3618907916011131,-0.4072307859149404,Flash,-0.36066710136435215,1.101276713654659,TQFP,Opr,1.025958285142546,1.1764732390721073,-0.5222610185967211,-0.6919116402698817
23119,23,2.8983132861407834,0.32714664453498676,1.3613433328150149,ARM,0.6549669107908276,ARM Cortex M4,-0.3323113569303488,STM32G474QE,STM32,1.380110130482568,1.5801457186076928,RISC,CAN/I2C/I2S/SPI/UART/USART/USB,1.480439147707843,1.480427147001442,-0.7167264115130249,-0.6877328929201212,-1.0988686539374173,-0.32214192765191607,Surface Mount,Quint,1.4584831876051345,2.5588167220031774,-0.9249118247573919,0.08573880342504497,0.43309570292607114,0.4550967899285608,1.014037635756076,1.014037635756076,0.07102935808754257,Flash,0.1658944747492665,1.101276713654659,LQFP,Opr,-0.927539214449274,0.6878147082121037,1.3672347253956973,1.1316571492720788
15955,20,-0.6628771812333657,0.32714664453498676,1.3613433328150149,RX,0.6549669107908276,RX,-0.3323113569303488,R5F5630D,Not Mentioned,1.380110130482568,-0.4065394061475348,RISC,CAN/I2C/SCI/SPI/USB,0.41620286137812806,0.41615674445181844,-0.7167264115130249,-0.6877328929201212,-0.03239725477279065,-0.32214192765191607,Surface Mount,Dual,2.690950067725386,0.3621739551562317,-0.9249118247573919,0.08573880342504497,2.3762249657633916,2.370067088166229,2.045983956273968,2.045983956273968,1.346389742094164,Flash,0.1658944747492665,0.5821601713196259,LFQFP,Opr,-0.927539214449274,-0.7781608843679068,-0.5222610185967211,1.1316571492720788
5281,20,-0.6628771812333657,-0.8917314965279457,-0.6438662206807385,Not Mentioned,-1.535025809011061,H8/300L,-0.3323113569303488,HD64338120,H8,-1.0025285503038603,-0.4065394061475348,CISC,SCI,-0.9521009353315053,-0.9521909159691261,0.7185487061600608,-0.6877328929201212,-1.0019167085588148,-0.32214192765191607,Surface Mount,Single,0.22601630748488266,-0.18698673655550482,1.0186706188986463,3.06724678220992,0.43309570292607114,0.4550967899285608,-0.017908684761815792,-0.017908684761815792,-0.5566870809157163,ROM,-0.4335394623443619,-0.9751894556854735,PQFP,Opr,1.025958285142546,-0.7781608843679068,-0.5222610185967211,-0.6919116402698817
24003,23,-0.45339538903488635,0.32714664453498676,-0.6438662206807385,ARM,0.6549669107908276,ARM Cortex M4,-0.3323113569303488,STM32L412K8,STM32L,0.1887907900893539,-0.4065394061475348,RISC,I2C/SPI/UART/USART/USB,0.11213535099820954,0.11207948658049745,-0.7167264115130249,-0.6877328929201212,-1.0988686539374173,-0.32214192765191607,Surface Mount,Dual,-0.9763904048275582,0.6367543010121,-0.9249118247573919,0.08573880342504497,-0.9270947810600533,-0.885382418837807,-1.0498550052797078,-1.0498550052797078,-0.4869408099153542,Flash,-0.2478324779114339,-0.45607291335044037,LQFP,Opr,-0.927539214449274,-0.28950235350790327,0.7374028107315578,1.1316571492720788
27005,20,-0.6628771812333657,-0.8917314965279457,-0.6438662206807385,78K0,-1.535025809011061,78K0,-0.3323113569303488,UPD78F07,78K,0.7844504602859611,-0.4065394061475348,CISC,I2C/UART,-0.8000671801415461,-0.8001522870334656,0.7185487061600608,-0.6877328929201212,-1.0019167085588148,-0.32214192765191607,Surface Mount,Single,-0.5254878877103929,-1.0107277741231095,1.0186706188986463,0.08573880342504497,-0.9270947810600533,-0.885382418837807,-0.7058728984404105,-0.7058728984404105,-0.5267958219155612,Flash,-0.4311887410224261,-0.9751894556854735,LFQFP,Opr,1.025958285142546,0.1991561773521002,-0.5222610185967211,-0.6919116402698817
563,13,-0.03443180463792764,0.32714664453498676,0.6929401483164304,ARM,0.6549669107908276,ARM Cortex M0+,-0.3323113569303488,ATSAMC21G15A,SAM C21,-0.40686888010725325,-0.4065394061475348,RISC,CAN/I2C/SPI/UART/USART,-0.37437266560966015,-0.3744441260136162,0.7185487061600608,0.5509478073154576,-0.03239725477279065,-0.32214192765191607,Surface Mount,Dual,-0.615668391133826,-0.18698673655550482,1.0186706188986463,-0.7169748831708829,-0.9270947810600533,-0.885382418837807,-0.7058728984404105,-0.7058728984404105,-0.5267958219155612,Flash,-0.4170844130908113,-0.45607291335044037,TQFP,Opr,1.025958285142546,-0.28950235350790327,0.10757089606741832,-0.6919116402698817
8234,16,-0.6628771812333657,-0.8917314965279457,0.6929401483164304,ARM,0.6549669107908276,ARM Cortex M4/M0,-0.3323113569303488,LPC4317JBD144,LPC4300,0.1887907900893539,1.5801457186076928,RISC,CAN/I2C/I2S/SPI/UART/USART,1.9973539153537045,1.9973584853826878,-0.7167264115130249,0.5509478073154576,-0.35557040603479895,-0.32214192765191607,Surface Mount,Dual,0.73703916021767,0.08759360930036343,-0.9249118247573919,0.20041218722446302,1.6184045532568365,1.6232286718535383,1.3580197425953735,1.3580197425953735,0.7087095500908532,Flash,0.20350601590023926,0.5821601713196259,LQFP,Opr,-0.927539214449274,-0.28950235350790327,1.3672347253956973,-0.6919116402698817
574,13,0.5940135719575105,0.32714664453498676,0.6929401483164304,ARM,0.6549669107908276,ARM Cortex M0+,-0.3323113569303488,ATSAM C21J17A,SAM C21,-0.40686888010725325,-0.4065394061475348,RISC,CAN/I2C/SPI/UART/USART,-0.37437266560966015,-0.3744441260136162,0.7185487061600608,-0.6877328929201212,-0.03239725477279065,-0.32214192765191607,Surface Mount,Triple,-0.19482604182447166,-0.18698673655550482,1.0186706188986463,-2.551749023961575,-1.6188487986301394,-1.6188160430628338,-0.5338818450207617,-0.5338818450207617,-0.4072307859149404,Flash,-0.36066710136435215,-0.45607291335044037,WLCSP,Opr,1.025958285142546,-0.28950235350790327,0.10757089606741832,-0.6919116402698817
28096,20,-0.6628771812333657,-0.8917314965279457,-0.6438662206807385,78K0,-1.535025809011061,78K0,-0.3323113569303488,uPD78F0532,78K,-0.40686888010725325,-0.4065394061475348,CISC,CSI/I2C/UART,-0.8000671801415461,-0.8001522870334656,0.7185487061600608,-0.6877328929201212,-1.0019167085588148,-0.32214192765191607,Surface Mount,Single,-0.10464553840103859,0.08759360930036343,1.0186706188986463,0.08573880342504497,0.43309570292607114,0.4550967899285608,-0.3618907916011131,-0.3618907916011131,-0.5367595749156129,Flash,-0.4311887410224261,-0.9751894556854735,LQFP,Opr,1.025958285142546,0.1991561773521002,-0.5222610185967211,-0.6919116402698817
26598,20,-0.7676180773326055,-0.8917314965279457,-0.6438662206807385,78K0,-1.535025809011061,78K0,-0.3323113569303488,UPD78F0566FC,78K,-0.40686888010725325,-0.4065394061475348,CISC,CSI/I2C/UART,-0.9521009353315053,-0.9521909159691261,0.7185487061600608,-0.6877328929201212,-0.03239725477279065,-0.32214192765191607,Surface Mount,Single,-1.0064505726353692,-0.7361474282672413,1.0186706188986463,-1.290341802167974,-1.3157206336275173,-1.2683764784853406,-1.0498550052797078,-1.0498550052797078,-0.5566870809157163,Flash,-0.4335394623443619,-0.9751894556854735,HWQFN EP,Opr,1.025958285142546,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
17930,20,0.17504998756055173,0.32714664453498676,1.3613433328150149,Not Mentioned,0.6549669107908276,G3M,-0.3323113569303488,R7F701403E,RH850,0.1887907900893539,-0.4065394061475348,RISC,CAN/I2C/SPI,0.7202703717580466,0.7202340023231395,0.0,3.3379793828455098,-4.783923646289996e-16,-0.32214192765191607,Surface Mount,Single,-2.1359033871569737e-16,-1.0107277741231095,1.0186706188986463,0.08573880342504497,2.3762249657633916,2.370067088166229,2.045983956273968,2.045983956273968,4.534790702110717,Flash,2.7234792730154145,2.1395097983247258,LQFP,Opr,1.025958285142546,-0.7781608843679068,-0.5222610185967211,-0.6919116402698817
19819,9,-0.6628771812333657,-0.8917314965279457,0.024536963817845984,8051,-1.535025809011061,8051,-0.3323113569303488,C505,C500,-1.0025285503038603,-0.4065394061475348,CISC,USART,-0.8000671801415461,-0.8001522870334656,0.7185487061600608,1.7896285075510363,1.6373306934142504,-0.32214192765191607,Surface Mount,Single,-0.73590906236507,-0.7361474282672413,1.0186706188986463,1.461819409018064,-0.3441560022088571,-0.31089132936650654,-0.7918684251502347,-0.7918684251502347,-0.5267958219155612,ROM,-0.4300133803614582,-0.9751894556854735,MQFP,Opr,1.025958285142546,-0.7781608843679068,0.10757089606741832,-0.6919116402698817
23073,23,2.8983132861407834,0.32714664453498676,1.3613433328150149,ARM,0.6549669107908276,ARM Cortex M4,-0.3323113569303488,STM32G473VB,STM32,1.380110130482568,1.5801457186076928,RISC,CAN/I2C/I2S/SPI/UART/USART/USB,1.480439147707843,1.480427147001442,-0.7167264115130249,-0.6877328929201212,-1.0988686539374173,-0.32214192765191607,Surface Mount,Quint,0.8272196636411031,2.2842363761473092,-0.9249118247573919,-1.3820805092075086,-0.7327818547763213,-0.6938853890140402,0.4120689487873058,0.4120689487873058,-0.4072307859149404,Flash,0.1658944747492665,1.101276713654659,TFBGA,Opr,-0.927539214449274,0.6878147082121037,1.3672347253956973,1.1316571492720788
1145,13,-0.03443180463792764,0.32714664453498676,0.6929401483164304,ARM,0.6549669107908276,ARM Cortex M0+,-0.3323113569303488,ATSAMC21G18A,SAM C21,2.5714294708757826,-0.4065394061475348,RISC,CAN/I2C/SPI/USART,-0.37437266560966015,-0.3744441260136162,0.7185487061600608,-0.6877328929201212,-0.03239725477279065,-0.32214192765191607,Surface Mount,Single,-0.615668391133826,-0.18698673655550482,1.0186706188986463,4.973165273663733e-16,-0.9270947810600533,-0.885382418837807,-0.7058728984404105,-0.7058728984404105,-0.24781073791411273,Flash,-0.28544401906240663,2.1395097983247258,VQFN EP,Opr,1.025958285142546,-0.7781608843679068,3.256730469388116,-0.6919116402698817
11430,9,-0.243913596836407,-0.8917314965279457,-0.6438662206807385,Not Mentioned,-1.535025809011061,F2MC-8FX,-0.3323113569303488,MB95F394H,F2MC,-0.40686888010725325,-0.4065394061475348,CISC,I2C/UART,-0.8570798383377808,-0.8571667728843383,0.7185487061600608,-0.6877328929201212,-0.35557040603479895,-0.32214192765191607,Surface Mount,Single,-0.4353073842869598,-0.46156708241137306,1.0186706188986463,-1.4508845394871597,-0.9270947810600533,-0.885382418837807,-0.7058728984404105,-0.7058728984404105,-0.5417414514156388,Flash,-0.4336129223856724,-0.9751894556854735,QFN EP,Opr,1.025958285142546,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
2932,9,-1.3960634539280434,-0.8917314965279457,-0.6438662206807385,ARM,0.6549669107908276,ARM Cortex M0+,-0.3323113569303488,CY8C4045,CY8Cxxx,0.1887907900893539,-0.4065394061475348,RISC,I2C/SPI/UART,-0.37437266560966015,-0.3744441260136162,0.7185487061600608,-0.6877328929201212,-1.0988686539374173,-0.32214192765191607,Surface Mount,Single,-0.675788726749448,-0.18698673655550482,1.0186706188986463,0.08573880342504497,-0.9270947810600533,-0.885382418837807,-0.7058728984404105,-0.7058728984404105,-0.5267958219155612,Flash,-0.4170844130908113,0.06304362898459279,TQFP,Opr,1.025958285142546,0.1991561773521002,-0.5222610185967211,-0.6919116402698817
10135,20,-0.6628771812333657,-0.8917314965279457,-0.6438662206807385,Not Mentioned,-1.535025809011061,740,-0.3323113569303488,M38K02F2,740,-1.0025285503038603,-0.4065394061475348,CISC,UART/USB,-0.9216941842935135,-0.9217831901819941,0.5296967169925496,-0.6877328929201212,1.368019734029244,1.9607485583984452,Surface Mount,Single,-0.31506671305571576,-0.7361474282672413,1.0186706188986463,0.08573880342504497,-0.3441560022088571,-0.31089132936650654,-0.3618907916011131,-0.3618907916011131,-0.5566870809157163,Flash,-0.43412714267484587,-0.9751894556854735,LQFP,Opr,1.025958285142546,-0.28950235350790327,-0.5222610185967211,1.1316571492720788
12924,16,1.9556452212476263,2.764902926660852,0.024536963817845984,ARM,0.6549669107908276,ARM Cortex M4,-0.3323113569303488,MK20DX256,K20,0.1887907900893539,0.5868031562300791,RISC,CAN/I2C/I2S/SPI/UART/USB,-0.009491653153757879,-0.009551416568030961,-0.7167264115130249,0.5509478073154576,-1.0988686539374173,-0.32214192765191607,Surface Mount,Dual,0.22601630748488266,0.6367543010121,-0.9249118247573919,0.31508557102388157,0.43309570292607114,0.4550967899285608,0.4120689487873058,0.4120689487873058,-0.24781073791411273,Flash,-0.13499785445851561,0.06304362898459279,LQFP,Opr,-0.927539214449274,1.6651317699321109,-0.5222610185967211,1.1316571492720788
23771,23,0.17504998756055173,0.32714664453498676,-0.6438662206807385,ARM,0.6549669107908276,ARM Cortex M0+,-0.3323113569303488,STM32L083,STM32L,0.7844504602859611,0.5868031562300791,RISC,I2C/I2S/SPI/UART/USART/USB,-0.6176266739135949,-0.617705932310673,-0.7167264115130249,-0.6877328929201212,-1.163503284189819,-0.32214192765191607,Surface Mount,Single,-0.22488620963228267,0.3621739551562317,-0.9249118247573919,0.08573880342504497,-0.3441560022088571,-0.31089132936650654,-0.3618907916011131,-0.3618907916011131,-0.4072307859149404,Flash,-0.34186133078886577,2.1395097983247258,LQFP,Opr,-0.927539214449274,-0.28950235350790327,1.997066640059837,1.1316571492720788
2348,24,1.8509043251483865,0.32714664453498676,0.024536963817845984,8051,-1.535025809011061,8051,-0.3323113569303488,C8051F506,C8051F50x,-0.40686888010725325,-0.4065394061475348,CISC,CAN/I2C/SMBus/SPI/UART,-0.34396591457166825,-0.3440364002264841,0.5296967169925496,1.7896285075510363,-1.0019167085588148,-0.32214192765191607,Surface Mount,Single,-1.0064505726353692,-0.46156708241137306,1.0186706188986463,0.08573880342504497,-0.9270947810600533,-0.885382418837807,-1.0498550052797078,-1.0498550052797078,-0.5267958219155612,Flash,-0.41590905242984344,-0.45607291335044037,PQFP,Opr,1.025958285142546,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
10424,20,-0.6628771812333657,-0.8917314965279457,-0.6438662206807385,Not Mentioned,-1.535025809011061,740,-0.3323113569303488,M38K06MC,740,-1.0025285503038603,-0.4065394061475348,CISC,UART/USB,-0.9216941842935135,-0.9217831901819941,0.5296967169925496,-0.6877328929201212,1.368019734029244,1.9607485583984452,Surface Mount,Single,-0.31506671305571576,-0.7361474282672413,1.0186706188986463,0.08573880342504497,0.43309570292607114,0.4550967899285608,-0.3618907916011131,-0.3618907916011131,-0.5068683159154577,ROM,-0.43177642135291006,-0.9751894556854735,LQFP,Opr,1.025958285142546,-0.28950235350790327,-0.5222610185967211,1.1316571492720788
23549,23,-0.45339538903488635,0.32714664453498676,-0.6438662206807385,ARM,0.6549669107908276,ARM Cortex M0+,-0.3323113569303488,STM32L051K8,STM32L,-0.40686888010725325,-0.4065394061475348,RISC,I2C/SPI/USART,-0.6176266739135949,-0.617705932310673,-0.7167264115130249,-0.6877328929201212,-1.0019167085588148,-0.32214192765191607,Surface Mount,Single,-0.9463302370197472,-0.18698673655550482,-0.9249118247573919,0.08573880342504497,-0.9270947810600533,-0.885382418837807,-1.0498550052797078,-1.0498550052797078,-0.4869408099153542,Flash,-0.3982786425153249,0.5821601713196259,LQFP,Opr,-0.927539214449274,-0.28950235350790327,0.7374028107315578,-0.6919116402698817
713,13,1.0129771563544692,2.764902926660852,0.024536963817845984,ARM,0.6549669107908276,ARM Cortex M4,2.6293882315160997,ATSAM4E8,SAM4E,0.1887907900893539,-0.4065394061475348,RISC,CAN/Ethernet/I2C/SPI/UART/USART/USB,0.7202703717580466,0.7202340023231395,-0.7167264115130249,0.5509478073154576,-1.1958205993160196,-0.32214192765191607,Surface Mount,Dual,0.616798488986426,0.9113346468679683,-0.9249118247573919,-1.427949862727276,-0.5384689284925893,-0.5023883591902736,0.4120689487873058,0.4120689487873058,0.07102935808754257,Flash,0.1658944747492665,0.5821601713196259,TFBGA,Opr,-0.927539214449274,1.1764732390721073,0.7374028107315578,1.1316571492720788
26873,20,-0.34865449293564665,-0.8917314965279457,-0.6438662206807385,78K0,-1.535025809011061,78K0,-0.3323113569303488,UPD78F0587GA,78K,-0.40686888010725325,-0.4065394061475348,CISC,CSI/I2C/UART,-0.9521009353315053,-0.9521909159691261,0.7185487061600608,-0.6877328929201212,-0.03239725477279065,-0.32214192765191607,Surface Mount,Single,-0.615668391133826,-0.18698673655550482,1.0186706188986463,0.08573880342504497,-0.3441560022088571,-0.31089132936650654,-0.7918684251502347,-0.7918684251502347,-0.5467233279156646,Flash,-0.432364101683394,-0.9751894556854735,LQFP,Opr,1.025958285142546,-0.28950235350790327,-0.5222610185967211,-0.6919116402698817
27578,31,0.0,0.0,-0.6438662206807385,Z8,-1.535025809011061,Z8,-0.3323113569303488,Z86D73,Z8,-1.0025285503038603,-0.4065394061475348,CISC,Not Mentioned,-0.9825076863694973,-0.9825986417562582,-0.7167264115130249,-1.6167434180968052,-0.7864679410508095,4.243639044448806,Surface Mount,Not Mentioned,-0.8260895657885031,-1.0107277741231095,-0.9249118247573919,2.035186328015155,-0.3441560022088571,-0.31089132936650654,-0.7918684251502347,-0.7918684251502347,-0.5267958219155612,EPROM,-0.4348066480569679,-0.9751894556854735,PQFP,Opr,-0.927539214449274,-0.7781608843679068,-0.5222610185967211,-0.6919116402698817
8412,16,-0.45339538903488635,2.764902926660852,0.024536963817845984,ARM,0.6549669107908276,ARM Cortex M33,-0.3323113569303488,LPC5512,Not Mentioned,3.7627488112689966,7.540201092873376,RISC,CAN/I2C/I2S/SPI/USART/USB,1.1763716373279245,1.176349889130121,-0.7167264115130249,0.5509478073154576,-1.0019167085588148,-0.32214192765191607,Surface Mount,Single,0.1658959718692606,-0.18698673655550482,-0.9249118247573919,0.20041218722446302,0.43309570292607114,0.4550967899285608,0.4120689487873058,0.4120689487873058,-0.4869408099153542,Flash,-0.21022093676046114,3.177742882994792,HLQFP EP,Opr,-0.927539214449274,-0.7781608843679068,4.516394298716395,2.9552259388140394
